index,class
702196,12
754692,12
737270,4
671936,12
722432,3
656032,11
737236,11
696156,10
755384,8
761942,11
667156,8
767522,11
721276,3
696246,11
757136,11
750276,9
726728,11
750612,11
718830,11
766798,11
722148,11
731194,12
743064,10
676944,11
735492,10
654684,11
680032,11
670620,11
751354,8
733928,11
764284,10
670964,11
757280,4
748022,11
666160,11
694564,8
661838,11
775598,8
757950,12
654342,11
666808,11
747950,11
673088,11
649154,11
704178,11
662448,11
700730,12
706684,7
736048,8
753772,12
679002,11
677682,8
741454,11
710594,1
691414,11
769574,11
695156,12
710956,11
688300,11
690094,11
705792,7
710952,8
773504,9
764920,7
692480,8
652558,11
732396,11
736188,10
735572,10
747710,11
769320,10
766198,11
726712,11
659768,10
759102,12
710782,12
721278,3
697758,11
758094,11
707574,10
648816,7
662024,11
678542,11
732910,11
765004,7
681410,11
747024,11
655898,11
753586,4
671116,11
717780,12
703878,12
748840,8
676358,11
764352,7
739758,12
736994,10
743452,11
712332,8
715594,10
746822,8
739562,10
725966,11
758954,11
775274,11
649030,0
734468,11
678592,11
743496,11
729206,11
750954,11
741814,4
677226,12
675476,7
687752,11
689748,11
761376,10
736524,10
766960,11
718850,11
744470,7
761254,10
679946,11
650806,11
771902,8
766680,11
734874,8
665606,1
652150,11
707420,11
679912,11
767766,11
672378,12
709664,10
672580,12
763568,12
651798,11
656286,11
741210,4
725404,0
709732,1
657918,11
744382,11
746934,10
683684,11
762870,9
698310,1
730354,10
767266,11
734926,11
649328,8
713930,11
761384,8
671242,11
701644,11
722240,3
772060,11
743238,11
762596,4
650412,11
765382,11
654068,11
723094,12
770270,0
737758,11
710126,11
649750,11
690410,11
707980,11
726144,8
655386,8
664560,11
725298,4
693182,11
705006,11
658716,11
668654,11
663416,11
749160,11
704918,11
758714,10
654968,11
652762,11
699166,12
654582,1
744682,9
726674,8
765094,6
746688,12
718806,10
669272,11
743562,11
730944,11
653254,11
720370,3
701256,12
679510,11
769576,8
726468,11
744582,6
767130,11
654122,11
664972,11
750594,11
767218,11
700128,12
694574,5
742806,7
737590,10
698334,11
660614,0
759008,9
758568,9
683438,6
742580,9
678824,11
717662,7
662302,1
740092,10
675586,7
758020,7
654008,11
734576,9
670566,11
717058,11
653642,11
755304,9
725074,11
725256,11
701308,11
648594,11
677542,11
693950,4
655406,8
727566,1
767962,11
749972,10
767140,11
698568,11
671246,11
743056,12
749794,4
680934,11
728260,12
651404,11
651852,11
728386,11
706340,8
701594,12
663504,11
773346,12
765366,11
707998,11
742910,11
701980,8
717736,1
742638,8
752306,8
685070,11
662582,11
742300,11
699636,10
774138,11
759570,1
649850,8
716760,7
740552,10
686000,11
686620,12
691626,12
704724,11
723864,10
765000,7
679560,11
752350,8
760618,12
688744,11
684100,11
742308,11
670176,11
664806,11
709192,11
687906,11
708822,11
672894,8
758678,11
764814,7
670214,11
672148,12
723914,11
742976,11
732226,12
742546,1
720642,7
707518,12
765448,10
732134,10
707826,11
734890,12
767642,10
755948,10
672972,11
657288,11
664144,12
665070,10
705132,11
746316,11
743770,11
763526,11
744596,11
689056,11
747760,11
727108,8
729880,9
703972,11
661968,11
668740,11
686348,11
652646,7
753130,12
667958,11
715392,11
710806,11
721220,12
666584,10
750792,11
767550,11
731134,12
732392,11
748100,11
734510,12
736820,11
708390,11
720358,3
672328,12
710154,11
665662,11
752370,10
731698,12
699460,11
715504,10
689618,11
687374,11
693058,11
659902,11
689862,11
659894,11
707586,11
710094,12
693422,8
700168,8
703632,8
708970,12
679232,11
666204,11
655120,11
661632,11
697626,11
721902,3
726748,11
676566,11
676730,11
698262,10
712648,11
672918,11
657974,1
655400,12
709568,12
732728,11
738304,8
725484,11
729964,9
669902,9
768536,11
669860,9
671198,11
728484,11
663800,11
698022,6
757294,4
753252,11
721562,3
760460,8
707260,11
756064,6
709948,11
701400,12
651022,11
770048,4
694926,11
724268,10
685004,11
665582,11
650028,11
743296,11
745276,4
698706,11
771392,11
769454,11
752408,11
754896,4
768802,11
701238,9
753752,12
751444,11
734068,11
663102,11
712666,11
736326,11
650630,7
667704,9
687632,8
765174,11
770662,11
772554,11
708362,11
676534,11
671856,11
716788,10
677360,11
733856,2
691794,12
675540,11
742014,11
729242,10
769770,11
759216,11
657562,8
761072,10
666172,9
740018,11
692600,9
651190,12
716376,11
706072,9
717690,9
685264,11
684058,11
711044,12
703052,11
742382,12
675228,10
658598,8
736446,4
721264,3
756126,10
739904,11
765488,4
661184,4
764580,11
740522,11
773838,11
769648,11
719596,11
653942,11
764450,7
719874,3
659794,12
670638,11
654518,11
757710,7
690074,11
689080,11
682730,11
768430,11
676328,7
680072,11
728212,8
666260,10
691942,8
768754,10
666254,9
660200,12
684588,11
652738,11
654000,11
760038,10
701752,8
774056,11
737232,11
744858,10
702984,11
691114,8
663672,11
662410,11
724638,11
750034,12
680012,11
677282,12
676276,11
652782,8
748744,13
740418,11
670636,11
740634,10
659184,11
660530,11
704070,8
694178,11
773388,8
652180,11
686722,7
739430,7
717036,11
712132,11
675942,12
671952,12
718732,11
723876,10
716680,11
659038,11
694706,8
715968,11
738552,6
687040,11
765434,7
722286,3
699344,11
748070,10
661094,11
748616,12
677718,11
737690,11
764778,7
678448,11
713998,11
736596,11
668014,11
690760,8
699934,11
749346,12
656834,11
718672,11
673616,11
665172,11
713604,11
654824,2
684674,11
679410,11
671956,11
732374,10
716458,11
703932,8
684428,11
675896,12
707248,11
686932,9
753708,10
739952,11
706358,8
740224,10
743382,11
685566,11
750996,11
683404,12
653966,11
762482,4
763912,3
693016,11
709296,4
669554,11
658308,11
696072,11
725896,11
715174,11
740880,6
723002,11
676798,11
756674,7
720790,10
692620,1
772114,11
726526,11
736042,12
751400,11
756834,11
690248,11
658184,11
756652,6
676262,11
723636,11
718478,11
757404,10
671370,11
718978,11
734272,11
663530,11
698460,11
743538,6
688914,11
771174,11
671536,10
664178,11
748656,10
769944,1
679686,0
704138,8
759234,11
692126,1
711170,12
739912,8
715118,11
656418,11
661280,11
730494,8
761082,10
657766,11
704302,12
658354,12
762112,4
745950,8
724026,11
697264,11
730904,11
676462,11
763282,10
736654,11
722946,10
738446,11
733562,11
758262,10
679966,11
707618,11
675934,11
702676,11
772456,4
648562,12
722334,3
696542,11
725416,12
726064,11
685450,11
727264,11
716860,8
743080,11
756190,4
770178,11
764872,7
665368,11
753134,12
702650,11
676264,11
674854,11
760382,13
660444,12
701972,4
749954,11
651736,11
737026,12
673754,11
664492,11
733694,12
712594,12
661658,11
671182,11
671752,11
697526,11
741798,11
737020,12
703092,4
751110,8
671162,11
708264,11
740282,11
662132,11
684542,11
738748,10
717360,11
747192,10
765484,7
685852,11
669904,11
692274,12
651320,11
748144,8
673190,11
732610,11
715410,11
745250,12
666146,11
658048,8
753520,12
650070,11
688944,11
771224,11
649468,11
665462,11
733752,4
747012,11
709198,11
686482,11
743814,11
684574,11
695088,11
768420,11
692524,11
713978,8
684314,11
752622,12
700362,12
704832,8
744810,11
690194,11
710850,11
696590,11
724194,11
758798,10
731886,6
660342,11
734596,12
708410,11
675422,12
771572,11
751614,6
673522,11
769828,11
683656,11
680456,11
722078,11
674512,11
762378,4
728010,11
765760,3
674522,11
765670,7
674072,11
707378,11
654052,11
746130,11
732790,10
764006,7
771340,8
756618,11
711652,12
686508,11
690422,11
761584,10
652408,11
745310,11
652338,11
702076,11
655074,11
724782,11
748346,10
706082,1
703100,11
713814,12
753974,10
759086,11
670590,11
650876,11
721024,3
699898,12
728064,8
752492,11
759182,6
720508,3
710512,11
758876,12
702000,10
699978,11
760130,12
767758,11
655286,11
703904,12
735594,11
762428,10
761736,7
746624,12
685442,11
684310,11
719022,3
767416,11
689874,11
775558,11
669072,11
712364,12
721448,3
667076,11
691846,11
648784,11
771220,11
718172,1
684702,11
758382,11
754884,0
736236,9
730212,11
744968,11
750826,11
727388,11
734258,11
665270,11
686420,11
751850,8
748114,11
698656,11
674476,11
708252,11
665746,11
773632,12
723486,11
723510,11
712376,12
725230,11
738894,10
703758,11
675360,12
682066,8
746666,11
671086,11
748644,8
742444,11
721842,3
699786,8
710470,6
665226,11
649032,11
756452,11
713230,11
748882,10
757878,9
724048,4
762312,4
671186,11
656906,11
658044,11
741380,10
651058,11
668952,11
725102,4
765950,11
730448,11
706758,8
753250,11
701538,11
738616,11
696566,5
672790,11
698264,11
655022,7
738120,12
741206,10
714308,11
754274,10
763678,11
770638,12
726410,11
728488,11
739576,10
720598,3
649314,11
733134,9
684676,11
765404,8
692938,12
723630,12
708896,12
744588,10
684726,11
745458,10
771966,9
739480,0
739624,4
769434,11
670710,8
660620,11
734586,3
658228,11
724140,11
686132,11
771046,12
656996,11
665950,8
683700,8
658988,5
760788,7
740932,12
740910,12
772652,10
741904,12
768202,11
747972,4
666486,11
652504,11
686064,11
685928,11
710024,11
754414,12
772250,11
651662,4
746284,10
690258,11
698484,11
738822,11
725556,11
649218,11
707692,11
694430,11
701040,12
767862,11
727822,11
722382,3
766946,11
724998,11
671304,11
652508,11
774396,11
686242,11
710300,11
666190,8
650642,11
737436,10
704394,11
758734,10
730724,11
684406,11
748406,10
686686,7
649580,12
773652,11
699376,7
711020,12
736884,11
725692,11
698828,11
719054,3
732436,10
731404,11
714972,11
717448,11
743396,4
732548,11
696850,10
734870,11
691484,11
720130,11
649788,8
677722,11
678966,11
712442,11
698588,11
715652,11
703240,11
708996,11
754200,4
767838,11
763276,11
757594,12
761860,10
697088,11
667752,11
766264,11
667064,11
678214,8
654790,11
736662,11
670032,11
769870,11
694080,7
760250,12
751894,11
716236,11
665820,8
673328,4
705866,8
694864,8
674416,12
665698,11
655534,11
718998,3
680976,11
671348,11
721680,3
721924,3
695440,8
686282,11
755598,6
703116,11
700508,12
697320,12
666828,11
758088,10
715900,4
720914,10
649630,12
666504,11
760368,4
736162,11
768806,11
666700,11
660592,11
665730,11
653154,11
755324,11
697042,11
663808,11
738930,11
734804,11
664164,11
670432,11
688272,11
713974,11
682526,11
685344,11
695758,11
711404,12
716438,11
694258,11
763274,11
655358,11
768690,11
655480,11
660736,11
722616,11
705084,11
760798,7
682786,12
672544,8
748678,11
775022,11
705666,11
720880,3
757334,12
660882,12
748286,10
734220,0
771258,11
684562,11
692450,12
687276,12
670260,11
655866,11
707368,11
717332,11
746684,12
728076,11
675626,11
718120,8
760968,11
677562,11
649510,11
755308,9
661026,8
670514,11
761916,10
737780,11
737842,4
724464,3
682128,8
764012,7
715294,11
689064,11
741012,11
733804,8
770894,11
670872,11
724336,12
734396,12
705852,11
692268,1
679792,11
697382,12
707864,11
716622,11
674220,11
735120,11
720028,3
751670,11
763332,11
683260,11
734384,11
749834,11
755680,8
737704,11
754424,11
722390,3
763718,11
688846,11
664442,11
721954,11
767406,11
648608,11
697236,12
758974,9
722606,11
728234,12
702500,11
661302,12
738654,11
667696,11
760510,12
758832,10
715656,11
731984,11
739472,10
729574,10
693706,0
767566,11
743180,11
717880,11
729596,11
686314,11
684836,11
665588,11
655678,11
769530,11
752316,11
734802,10
656788,11
667954,11
693176,11
692928,12
671130,11
668358,11
762680,11
715874,11
715906,12
658584,11
703982,1
651212,12
774150,11
746902,11
739498,11
674494,0
766586,11
706288,12
679800,11
655190,11
720996,3
663032,0
733780,10
677588,4
725876,11
741350,11
757306,11
680380,11
683484,8
694292,8
672508,11
697622,11
730712,10
690586,11
660212,11
715374,11
744894,8
659014,12
755044,9
657060,11
665518,11
747308,11
659326,11
714222,11
767836,11
682186,12
738670,12
757418,8
773114,6
704734,11
744496,10
750744,8
709070,11
705952,12
694620,10
721272,3
648568,8
710810,11
676472,11
654426,11
760590,11
745140,8
711172,12
764376,7
711504,8
747118,11
763014,10
657512,10
732334,12
753686,10
707538,11
760780,7
686042,11
751644,11
670084,7
659146,11
648700,1
768118,11
701526,12
652624,11
736272,10
673646,11
764926,7
754272,11
716732,11
736622,11
724094,11
768508,11
726210,10
731620,9
662412,11
687816,11
704336,11
717682,10
752444,11
735440,10
727022,10
704614,11
762212,4
734140,11
705466,11
749998,11
743240,11
692040,11
679818,11
742566,12
771656,11
656314,11
649050,11
674450,8
755912,10
759724,13
717824,10
722268,11
721050,3
774950,11
768576,11
651414,11
750558,11
769614,9
659224,11
754018,6
669300,11
689818,11
707168,11
773722,11
701990,1
774740,1
765802,7
677956,11
727932,5
664766,11
658708,11
713478,11
663742,8
713460,11
727688,11
713910,8
736248,9
727490,11
653816,11
696160,8
701954,12
742286,11
705158,11
663234,11
653076,11
711472,12
717224,11
736182,11
725774,11
751504,8
724442,3
759356,1
696492,11
723948,10
696380,5
662498,11
759734,11
671896,11
743832,8
668180,11
663706,11
728802,11
714070,9
723284,3
713640,11
716562,11
750994,6
738610,11
707662,12
698052,11
773574,11
720284,3
744546,11
656760,11
738058,11
724692,11
754388,10
715616,11
745934,11
760504,10
718760,11
769532,1
684610,11
748062,10
753312,11
715278,11
696952,11
665586,11
726498,11
648970,11
696450,11
726184,11
762758,11
774626,12
746626,12
741540,11
676552,7
746322,8
768178,11
754078,11
660894,8
749860,11
755196,10
666558,11
709868,11
748178,11
721606,3
738516,11
697246,4
707762,9
714526,11
678384,11
690020,11
758438,5
759590,11
733330,11
651768,7
773956,11
718762,11
755638,11
751072,12
770634,12
723628,11
708694,11
735366,11
707314,11
721118,3
696496,11
773718,11
698000,11
677406,12
718904,11
650946,11
659750,12
742982,11
766028,11
692902,12
774810,8
665422,11
705894,10
665164,0
728528,2
678708,11
671766,11
732476,9
695958,7
688318,11
687058,11
769952,11
719658,3
724230,10
704108,11
700400,12
718396,10
723478,11
699452,11
726616,11
770834,10
670958,11
773996,11
661268,11
651186,8
736800,8
681692,11
743256,11
655266,11
685046,11
773626,10
697316,12
698516,12
744436,10
726694,11
660488,11
676704,11
665562,11
726888,11
690772,11
719466,11
682230,11
739594,11
735296,9
657942,11
757324,4
773158,12
705032,0
773376,12
748420,6
741130,12
710554,8
690768,11
710388,12
685422,11
680158,11
753768,11
708288,11
679004,11
729878,10
663342,4
735770,10
764230,7
700404,11
711252,10
656890,11
702732,11
676804,11
764038,7
675082,11
699796,11
769280,7
700862,11
660312,11
710392,12
750246,11
654998,11
681652,11
742162,4
758836,10
718578,11
755818,11
775584,8
701914,11
721148,10
754280,10
675474,7
742462,4
691182,7
691798,1
686826,12
683384,1
734256,11
761090,10
673014,11
708654,8
673242,11
728544,2
728006,12
744824,12
755640,4
768710,4
681522,11
655698,11
674736,11
772302,8
693460,11
729616,8
753244,11
665940,12
661488,11
653938,11
671876,11
726494,11
718784,11
722922,7
721632,3
661202,11
768190,11
697306,12
675628,11
725048,11
668922,11
648892,11
751484,11
725754,11
750044,10
749368,10
738328,8
655462,11
722504,3
674754,11
683240,11
765572,7
745568,11
771282,11
754066,11
744676,4
723964,11
719744,3
700886,12
756396,8
710104,11
737534,11
704450,11
758838,10
755854,8
743272,11
724920,11
669590,12
656006,11
706494,7
654592,8
751596,4
689744,11
770454,1
706384,1
708780,11
752354,11
732640,4
709170,11
749678,11
755054,9
742562,1
726048,11
667192,11
649178,11
747832,11
724832,11
722658,3
665290,11
692726,1
718670,11
686836,11
742318,11
660742,11
730702,10
689208,11
698728,7
739050,11
754598,4
650654,11
686322,11
761636,11
696444,7
739402,10
680356,11
698204,10
688996,11
652608,11
675620,12
723884,10
671400,11
678954,11
739514,10
748086,10
670130,11
735166,10
769422,11
751272,12
761892,10
678444,11
724802,11
671800,12
768084,11
691598,11
713272,11
744748,4
741164,9
662928,11
651648,4
775140,12
723718,12
667962,11
754290,12
677048,12
722084,11
734620,10
767916,11
733844,8
720850,3
672078,12
749106,11
723670,4
765952,11
688348,11
770336,11
739792,6
702346,10
711648,11
689696,11
697418,11
768818,11
652804,11
725262,4
770232,11
716516,11
699006,11
768682,11
658852,11
722880,3
724836,11
656732,11
716580,8
768088,11
757414,10
747764,12
734412,10
718506,11
751528,4
726732,11
657304,8
672150,11
742874,6
680466,11
698038,4
674762,11
738428,10
717394,11
769918,11
771070,10
726330,11
752322,11
679564,11
654488,11
720864,11
683112,11
719840,3
680868,11
683604,11
747930,11
770724,11
759308,12
662836,11
723934,11
759348,1
700994,12
688356,11
658362,10
752056,11
755650,10
757744,11
649698,11
729540,12
719076,11
679236,7
733418,10
669154,11
665468,11
724266,9
721768,3
722810,3
679028,4
742374,11
759768,11
678446,11
714146,11
685942,11
706182,10
751330,11
729028,8
738844,11
745118,1
740736,10
670378,8
693598,11
738536,4
683022,10
676024,11
755706,11
710688,1
684526,11
744778,11
702720,11
701206,1
649112,11
652470,11
757854,12
731212,11
761428,12
695888,11
747790,11
751188,12
707728,0
719198,11
671030,11
699274,1
731234,9
705896,12
678150,12
668638,11
727368,11
668648,11
709740,1
678886,11
763724,11
730630,9
728176,11
677470,12
764490,7
701462,12
747614,11
772566,8
764358,7
770464,12
754708,11
676012,11
749790,11
729056,11
738816,9
714962,11
768284,11
689564,11
714520,11
662970,11
691786,12
767482,11
715138,11
704448,11
731606,8
669816,11
753400,10
691870,11
737090,11
701608,12
752826,11
655134,11
653434,12
657732,6
722274,3
683802,11
727430,11
679500,11
679158,11
652676,11
765238,4
734380,6
711526,11
662482,11
656828,11
707292,11
763278,10
774836,11
754912,11
691260,11
774440,11
765358,11
694974,10
766322,11
671772,11
677526,11
652164,11
692368,8
674498,0
750694,11
743332,11
747384,11
704010,8
775398,11
695838,11
713580,11
675292,8
741232,12
715634,10
675180,11
730148,10
736338,10
685316,11
694762,11
686362,11
662462,11
690830,7
720628,7
761122,11
687318,11
765258,11
659276,11
730544,11
719644,3
772218,11
671848,7
748698,4
709616,8
696216,10
684352,8
704426,11
745432,11
677384,11
729198,11
724888,10
680160,11
669468,11
704538,11
751422,3
756844,11
652512,11
715958,11
695388,11
745440,10
652454,11
706876,11
683792,11
714966,11
737430,11
657228,12
662476,11
704434,8
717402,11
717722,11
696796,11
705950,12
727036,10
763374,12
698708,11
713164,11
736346,11
727332,11
743584,11
654742,11
675606,8
702390,12
667784,11
765840,4
690624,11
672688,8
732504,10
672814,12
648712,12
657470,12
766962,11
728696,11
763896,10
768872,11
715854,8
759260,11
682994,11
723346,11
756772,7
667098,11
745414,8
761234,10
754962,11
702508,11
754054,12
707958,11
696720,8
678918,4
770276,0
771514,11
657418,11
729582,10
749482,12
683060,8
697228,12
728416,6
661738,11
692824,12
767568,11
669862,11
665786,4
719422,11
693292,11
667248,12
745308,12
717272,11
732722,11
693980,12
654650,0
736754,11
758918,11
760554,9
678184,2
728506,11
736452,12
760744,7
726640,10
754288,6
688464,11
727406,12
677306,11
655930,11
766162,11
671350,11
741818,11
658918,11
676176,11
766934,11
744378,11
697276,11
650910,11
685368,11
711246,12
682434,11
666298,11
702060,12
674790,11
757142,11
761676,11
718752,11
689154,11
745832,11
765262,4
731188,8
741094,11
657896,8
674840,11
751338,10
767456,11
702886,11
671268,10
709248,11
677336,11
747606,8
678002,8
755830,3
661586,11
735914,11
719498,11
766618,11
735422,11
750348,11
696692,11
669754,1
739532,4
679010,11
765078,7
722904,7
769000,12
679634,11
767768,11
773500,12
697554,1
711320,12
654032,11
708976,11
771748,11
670046,11
689910,11
686628,12
741344,10
749090,11
690256,11
774994,11
652294,11
766622,11
714246,11
733308,11
670094,10
691570,11
699362,12
692960,9
696830,11
671442,11
767660,11
752256,6
685830,11
696274,8
679382,11
763040,10
672232,8
773474,12
729104,4
706842,11
716988,7
728000,12
661608,11
681324,4
767296,11
737378,10
748530,11
694118,8
676010,11
685410,11
746500,11
768170,11
711124,11
733806,8
754972,11
727554,11
651814,8
665990,11
696426,11
725942,11
669838,11
761534,11
714480,10
653658,12
711612,12
715198,11
686310,11
738332,11
774194,8
728604,11
686830,9
668452,11
657430,12
664172,11
742410,11
659068,11
752018,11
773340,8
753946,8
692188,11
649768,11
663620,11
656348,11
691078,8
746470,9
656172,11
665018,11
666748,11
737932,11
762682,11
683914,11
745016,11
653234,11
680550,11
765532,7
716586,8
732542,10
729912,11
671232,11
709224,12
742646,12
676690,11
742506,11
675786,11
746372,12
703490,7
740926,11
712966,8
678582,11
670338,12
686922,1
706032,11
741834,4
664868,11
716582,8
685170,11
699722,6
713214,11
654688,12
735590,10
709110,8
652464,11
692406,8
665918,11
731304,11
728424,11
697844,11
772476,11
658254,8
771528,11
759814,11
753604,4
703088,11
765220,6
673798,10
729686,12
775484,11
756086,8
662416,11
707478,11
752240,1
735448,10
758480,10
753810,8
676814,11
717344,11
736334,10
725352,11
657374,11
690942,1
736708,10
728502,4
711378,11
761128,4
761362,11
681888,12
738504,4
687180,11
728024,11
748586,10
674688,11
765946,11
766102,11
653174,11
758224,12
713936,11
734866,10
748532,11
751434,11
720690,3
767734,11
689150,11
667630,11
705216,10
693918,12
650948,11
764988,4
663760,11
704818,11
755998,12
652710,4
692144,1
722850,11
754088,12
701380,12
718924,11
664296,4
677776,11
727686,11
719926,3
683584,11
723932,11
752804,4
735820,10
731706,6
709080,9
674324,8
736318,10
743050,12
696088,10
763804,11
704714,11
694318,8
774552,8
741064,10
688230,11
724892,10
663572,11
727312,11
743992,11
681864,12
726100,2
666040,11
654962,11
773048,12
721200,11
665674,11
689918,11
712672,12
721026,11
731924,8
765224,10
656882,11
667518,10
725272,12
669210,11
683938,11
754304,10
732660,11
718552,11
767220,11
749008,11
729572,10
761046,10
674136,11
737156,10
676526,7
731164,4
755284,10
696176,4
692348,12
671410,11
732802,9
663516,11
662064,11
737196,4
700494,12
688270,10
690922,12
737796,11
702996,11
657604,11
755076,11
691132,11
720954,11
705930,12
775626,12
675572,11
695354,11
698202,10
652688,8
749138,11
656372,11
658728,11
737394,12
727438,11
727876,11
665296,11
770984,2
747588,11
698744,6
693764,12
668444,11
654412,11
669738,12
720934,11
666462,2
713584,11
694598,11
718360,11
726608,11
729262,11
678228,8
749410,12
658976,8
736730,11
769610,11
715202,11
688136,11
709412,1
762484,11
675426,7
678732,11
696470,11
651906,10
749000,10
661736,1
726916,11
710418,12
747094,11
704962,11
761450,11
704500,11
698628,11
671908,11
738760,10
737170,11
692906,8
742620,12
709986,11
767074,11
770006,11
759220,10
762522,10
702974,11
696538,11
659654,11
742862,11
753418,6
714534,11
691186,11
688402,11
674768,11
775148,8
721702,3
737808,11
746036,12
750438,10
664606,11
650034,11
662640,11
721598,3
739228,10
760298,10
761604,10
721888,11
676590,11
678006,1
676978,11
661814,11
653830,11
742856,2
673004,4
660068,11
672186,9
748482,12
772902,11
715466,10
649530,11
668120,11
652152,11
733176,12
728230,6
723166,11
752564,11
767394,11
676726,11
756754,11
767776,11
744870,10
674368,8
762254,4
770294,11
756222,12
720224,3
699632,9
717230,11
723898,11
763674,8
683818,11
688284,11
702988,1
696668,11
702112,12
668774,0
686598,11
739998,11
723770,10
654912,10
769836,11
747436,10
774966,11
684682,11
702402,11
752610,11
737970,10
753750,12
753690,10
694082,12
658224,12
695498,8
753732,11
653950,11
737672,0
708020,11
683804,11
663940,11
718066,12
653372,6
678396,11
699866,10
675976,11
725258,11
774254,12
696752,11
678674,11
713574,11
653836,11
672890,11
677330,12
739932,10
704654,11
670072,11
686390,11
689602,11
711466,11
717994,11
673488,11
749556,12
769984,11
709896,11
769306,7
723316,10
685278,11
673404,11
758890,11
685336,11
657168,11
742948,11
674794,11
739810,11
651304,8
726884,11
736418,8
680952,11
684716,11
740100,10
662216,4
691856,10
721872,3
752778,2
702280,11
749326,8
672746,12
689276,11
653760,11
704032,11
690648,11
694072,1
652862,11
763126,12
744768,11
709162,8
674956,11
734328,6
693660,11
755046,11
699700,11
718674,11
772348,11
704122,12
658434,11
721608,11
701196,12
711104,12
736522,10
651126,9
670750,11
695548,8
682884,12
755716,11
709942,12
652656,11
688490,11
709574,8
676292,7
661888,11
752624,9
699736,11
670466,11
673726,11
768730,11
738514,11
695342,11
706352,11
668980,11
729328,11
697364,12
748796,11
741576,10
773256,4
675136,11
741192,9
734754,11
662624,11
750408,11
727936,8
698254,10
725850,11
701078,12
655652,11
720766,11
665828,10
736920,8
658060,12
735902,8
706492,11
668904,4
657772,11
743036,10
706314,8
742292,11
659000,11
753506,12
732152,0
653100,11
652120,11
756518,10
673648,11
654002,11
775062,11
690610,11
720722,3
685656,11
751782,11
724518,3
726122,4
730534,6
724072,11
684654,11
653022,11
667968,11
657628,11
686684,7
775606,12
651160,8
716692,11
695726,8
771776,11
724454,3
770376,11
764170,7
726382,11
758652,12
714640,11
728598,10
672288,7
650756,11
723400,12
678950,11
714200,11
677140,12
751678,11
699158,11
663910,11
662238,10
732472,10
741720,10
674142,11
691388,12
651214,11
774946,11
740614,1
653798,11
773312,12
685290,11
748088,11
675986,11
770968,11
750450,11
759720,6
771796,11
753656,10
694984,11
746878,11
746784,7
674016,11
694354,11
739764,4
736962,4
681714,11
774736,12
672824,8
726022,11
705518,6
693258,11
662954,11
706936,12
743630,11
662890,11
772776,11
661934,11
672116,10
725274,11
700724,12
669136,11
652468,11
663334,6
657746,11
691198,4
700002,11
708274,11
708956,9
653894,11
654974,11
762014,10
760526,11
757768,11
684002,11
656506,11
719538,11
721394,3
771704,11
767884,11
773384,8
680514,11
695222,11
756478,10
653118,11
736464,10
753510,12
775298,11
769424,11
720812,3
661654,11
729702,9
717914,11
750592,11
698884,11
689418,11
712856,11
659344,11
706038,11
726390,11
756442,11
664400,11
762780,10
651948,11
763494,11
692744,1
721204,3
726058,4
669850,9
691148,5
732982,11
711138,12
720924,3
713622,11
650234,11
702836,11
747362,10
738220,11
764642,7
650238,11
673122,11
697706,11
708468,11
