index,class
276630,4
281082,1
280624,1
273740,1
274902,3
274748,3
272216,1
277150,1
272130,4
275470,3
275630,3
275902,3
275198,1
281348,3
276794,1
281298,1
275776,4
277962,1
273422,2
280114,1
275524,1
273798,1
281080,4
277556,1
280136,1
279378,3
277354,1
274600,1
274998,2
278992,3
274576,3
279036,4
277044,1
282904,0
276238,1
282166,1
275942,3
278502,1
280158,1
275614,1
277884,2
272530,1
279900,3
280710,0
273844,1
281074,1
272160,1
275402,4
273780,3
279552,2
275648,1
274142,4
272120,1
277006,1
279310,3
275884,3
278752,3
279720,3
279038,2
275836,2
275768,3
276518,4
274108,1
274430,1
273572,1
281958,1
278622,1
281910,1
273144,3
274322,1
275376,1
275572,3
274056,1
281292,3
279272,2
280880,3
280106,1
280390,1
279000,3
276550,1
282030,1
278018,4
280442,1
272136,3
276812,1
276760,1
277108,1
273400,3
274798,1
280342,4
272412,3
282002,1
280138,1
272116,0
279544,3
273718,3
278182,1
276318,1
279478,1
279134,3
278372,1
282012,1
273870,4
273990,1
280200,1
282304,3
277566,1
275484,0
272404,3
273136,3
276246,1
279656,2
280240,3
275272,2
279154,4
276408,1
281414,3
279120,3
278012,1
277944,4
273390,4
282016,1
276532,1
281084,3
285410,0
277516,1
278256,1
280308,4
278762,2
276712,2
273082,3
281818,1
279054,4
281264,2
275646,1
277582,1
280192,4
274366,1
278350,1
280514,3
283276,0
273262,1
280942,3
276016,1
282566,4
275772,1
277024,1
273738,1
279736,3
279670,3
277796,4
272866,1
273008,1
277792,3
281372,3
274342,0
277704,1
274828,3
277070,1
278854,3
280792,4
277382,1
278346,1
280914,3
281070,3
275288,1
278960,3
279730,3
275200,1
279274,2
273138,3
272366,3
282990,4
281430,1
281256,3
275396,1
280556,3
277786,4
279130,3
272344,3
277374,1
279942,3
272444,1
276948,3
279278,2
274904,3
281182,1
272182,1
275452,3
277966,1
276316,1
281358,3
273336,3
272758,1
282040,1
277870,4
278078,1
276742,1
279094,3
279830,1
274328,1
278120,1
276294,1
276538,1
273492,3
274288,4
279972,4
282724,4
277934,1
281722,4
281136,3
274548,3
277982,1
278552,1
280670,1
281022,1
273466,3
276522,1
275840,1
283234,4
278956,3
276292,1
279856,1
272408,4
277842,1
275364,1
281650,3
275100,1
274126,4
282982,2
277752,0
279066,3
277218,1
279280,3
278556,1
278168,1
277452,1
272540,1
273930,1
281950,1
276032,1
275574,3
281492,4
274886,3
280006,1
280512,3
279624,4
274156,4
277610,1
281338,3
275216,1
277300,1
279668,3
280234,4
280172,2
280846,4
280870,3
272212,1
278910,2
275698,3
273742,1
272872,4
279712,1
281466,3
273256,1
273842,3
281132,3
276204,1
277806,3
274022,4
277932,1
274796,4
277820,4
273064,1
278990,3
281924,1
280874,3
281322,4
272230,1
275662,3
275774,1
272098,4
274070,1
278406,1
281792,1
280904,1
272360,3
280698,4
276342,1
273592,1
273954,1
280050,3
277964,1
272528,1
276678,3
275998,3
280310,2
281718,0
272766,1
277388,1
281936,1
279818,4
277888,0
280470,2
273426,1
276368,1
274524,1
278724,1
275368,1
273474,1
279890,3
274838,3
281036,3
277886,1
276108,1
282866,4
276322,1
273444,3
274532,2
278090,1
277750,2
273794,1
273274,3
272340,3
279496,1
278876,3
282370,1
281306,3
281394,2
281956,1
279906,3
273180,3
281260,2
282282,3
274562,3
281060,3
282310,1
282578,0
272364,4
279020,3
277426,1
281972,1
283050,4
281398,3
277544,1
280720,2
281324,1
281720,1
272090,3
278648,1
273924,1
280362,1
277484,1
279620,3
281928,1
279010,3
272456,1
275264,1
280086,1
280366,1
279852,1
275732,1
276802,1
280122,1
280004,3
273218,1
276248,4
276340,1
281570,4
275556,1
279616,4
277034,1
277116,0
275224,1
284732,0
279460,1
277882,4
279754,1
276830,1
275246,1
276818,1
281764,1
273088,3
276684,3
281098,3
278266,1
275276,1
277466,1
281096,3
272670,2
276484,4
284140,0
276644,3
277686,1
279566,3
280984,3
278076,1
279482,1
282472,3
277622,1
280468,2
272632,3
275730,2
281530,1
279344,0
276998,3
274074,2
279034,2
279160,3
275744,3
278300,1
274310,1
272968,4
280022,1
274028,2
276176,1
282238,1
280084,4
280226,3
281254,3
273576,2
279148,3
276222,1
277316,1
276460,1
275674,2
274238,1
279700,3
277688,1
278924,1
277596,1
282368,1
280436,2
282138,1
272730,1
276072,1
276662,3
277836,1
275834,4
277266,1
280884,3
276418,4
277654,1
272452,1
281008,4
282178,3
277482,1
283402,0
274270,1
275032,3
274272,3
279064,3
280966,3
277302,1
277310,4
281040,3
272184,1
282222,3
278704,3
276632,3
272728,1
276614,1
276212,1
275310,2
274358,1
274618,1
274606,4
276302,1
278214,1
281974,1
274598,1
274416,1
279940,3
272472,1
276254,1
276264,1
279338,1
272410,3
274436,1
277946,3
281440,1
273016,1
273750,1
275652,4
278794,1
274750,3
274888,3
273584,3
282154,1
272506,1
278484,1
279008,3
279266,4
278302,1
280760,3
276652,3
280860,3
275860,2
279924,3
274248,3
275240,1
279186,3
277236,1
283904,0
282496,4
274670,1
282824,4
274434,1
281314,1
275780,1
276232,1
281522,3
272372,1
276024,1
272262,1
277234,1
282202,3
277132,2
280088,1
280026,1
282334,1
274088,3
280700,0
272854,1
282028,1
282272,3
281062,3
277846,3
276768,0
280208,1
277832,1
273490,4
282128,1
280394,1
272962,2
277022,0
274874,1
280784,4
