index,label
102,http://purl.org/collections/nl/am/value
103,http://purl.org/collections/nl/am/documentationTitle
104,http://purl.org/collections/nl/am/AHMTextsAuthor
105,http://purl.org/collections/nl/am/documentationShelfmark
106,http://purl.org/collections/nl/am/AHMTextsTekst
107,http://purl.org/collections/nl/am/productionDateEnd
108,http://purl.org/collections/nl/am/productionPeriod
109,http://www.w3.org/2004/02/skos/core#prefLabel
110,http://purl.org/collections/nl/am/dimensionType
111,http://rdfs.org/ns/void#subset
112,http://purl.org/collections/nl/am/currentLocationFitness
113,http://purl.org/collections/nl/am/productionPlace
114,http://purl.org/collections/nl/am/occupation
115,http://purl.org/collections/nl/am/currentLocationDateStart
116,http://purl.org/collections/nl/am/AHMTextsType
117,http://purl.org/collections/nl/am/documentationTitleLref
118,http://www.openarchives.org/ore/terms/proxyIn
119,http://purl.org/collections/nl/am/ahmteksten
120,http://purl.org/collections/nl/am/ownershipHistoryFreeText
121,http://purl.org/collections/nl/am/partsTitle
122,http://purl.org/collections/nl/am/exhibitionOrganiser
123,http://purl.org/collections/nl/am/relatedObjectReference
124,http://purl.org/collections/nl/am/documentationAuthor
125,http://purl.org/collections/nl/am/dimensionNotes
126,http://purl.org/collections/nl/am/alternativeNumberType
127,http://purl.org/collections/nl/am/deathDateEnd
128,http://purl.org/collections/nl/am/exhibitionDateStart
129,http://purl.org/collections/nl/am/alternativenumber
130,http://purl.org/collections/nl/am/productionDateStart
131,http://rdfs.org/ns/void#dataDump
132,http://purl.org/collections/nl/am/technique
133,http://purl.org/collections/nl/am/creatorRole
134,http://purl.org/collections/nl/am/alternativeNumberInstitution
