"index","label"
88,"http://www.wikidata.org/prop/direct/P358"
89,"http://www.wikidata.org/prop/direct/P3602"
90,"http://www.wikidata.org/prop/direct/P361"
91,"http://www.wikidata.org/prop/direct/P364"
92,"http://www.wikidata.org/prop/direct/P373"
93,"http://www.wikidata.org/prop/direct/P3803"
94,"http://www.wikidata.org/prop/direct/P39"
95,"http://www.wikidata.org/prop/direct/P40"
96,"http://www.wikidata.org/prop/direct/P406"
97,"http://www.wikidata.org/prop/direct/P407"
98,"http://www.wikidata.org/prop/direct/P410"
99,"http://www.wikidata.org/prop/direct/P412"
100,"http://www.wikidata.org/prop/direct/P413"
101,"http://www.wikidata.org/prop/direct/P443"
102,"http://www.wikidata.org/prop/direct/P451"
103,"http://www.wikidata.org/prop/direct/P462"
104,"http://www.wikidata.org/prop/direct/P463"
105,"http://www.wikidata.org/prop/direct/P4805"
106,"http://www.wikidata.org/prop/direct/P4839"
107,"http://www.wikidata.org/prop/direct/P485"
108,"http://www.wikidata.org/prop/direct/P495"
109,"http://www.wikidata.org/prop/direct/P4969"
110,"http://www.wikidata.org/prop/direct/P5008"
111,"http://www.wikidata.org/prop/direct/P5072"
112,"http://www.wikidata.org/prop/direct/P509"
113,"http://www.wikidata.org/prop/direct/P512"
114,"http://www.wikidata.org/prop/direct/P53"
115,"http://www.wikidata.org/prop/direct/P54"
116,"http://www.wikidata.org/prop/direct/P551"
117,"http://www.wikidata.org/prop/direct/P569"
118,"http://www.wikidata.org/prop/direct/P57"
119,"http://www.wikidata.org/prop/direct/P570"
120,"http://www.wikidata.org/prop/direct/P577"
121,"http://www.wikidata.org/prop/direct/P58"
122,"http://www.wikidata.org/prop/direct/P607"
123,"http://www.wikidata.org/prop/direct/P6275"
124,"http://www.wikidata.org/prop/direct/P6379"
125,"http://www.wikidata.org/prop/direct/P641"
126,"http://www.wikidata.org/prop/direct/P69"
127,"http://www.wikidata.org/prop/direct/P6942"
128,"http://www.wikidata.org/prop/direct/P7084"
129,"http://www.wikidata.org/prop/direct/P725"
130,"http://www.wikidata.org/prop/direct/P734"
131,"http://www.wikidata.org/prop/direct/P735"
132,"http://www.wikidata.org/prop/direct/P737"
133,"http://www.wikidata.org/prop/direct/P742"
134,"http://www.wikidata.org/prop/direct/P750"
135,"http://www.wikidata.org/prop/direct/P7763"
136,"http://www.wikidata.org/prop/direct/P793"
137,"http://www.wikidata.org/prop/direct/P800"
138,"http://www.wikidata.org/prop/direct/P802"
139,"http://www.wikidata.org/prop/direct/P840"
140,"http://www.wikidata.org/prop/direct/P856"
141,"http://www.wikidata.org/prop/direct/P86"
142,"http://www.wikidata.org/prop/direct/P91"
143,"http://www.wikidata.org/prop/direct/P910"
144,"http://www.wikidata.org/prop/direct/P915"
145,"http://www.wikidata.org/prop/direct/P921"
146,"http://www.wikidata.org/prop/direct/P935"
147,"http://www.wikidata.org/prop/direct/P937"
148,"http://www.wikidata.org/prop/direct/P941"
149,"http://www.wikidata.org/prop/direct/P945"
150,"http://www.wikidata.org/prop/direct/P97"
151,"http://www.wikidata.org/prop/direct/P973"
152,"http://www.wikidata.org/prop/direct/P989"
153,"http://www.wikidata.org/prop/direct/P990"
