index,class
248552,8
263596,8
258495,7
182075,8
253272,7
159025,8
179184,7
248327,7
190207,8
205193,8
184533,8
230898,8
153103,7
111451,7
133742,7
252669,8
136069,8
241178,8
174509,8
267911,8
166628,8
174947,7
249646,7
215284,8
218041,8
104510,8
195063,7
124020,8
258364,8
135234,7
235266,8
171350,8
188089,8
182654,8
243455,8
198589,8
172927,7
248122,8
141472,7
179897,8
185907,8
198690,8
182007,8
134093,8
182394,7
108596,8
113217,8
144337,8
225510,8
207292,8
111972,8
258023,7
238961,8
172312,7
116779,8
266660,8
207063,8
207532,7
242028,8
246933,8
270382,8
242817,7
140787,8
221617,7
245119,8
238962,8
203711,8
179759,7
201603,8
263312,8
220637,8
202045,7
179885,8
219934,7
100445,7
220735,8
110133,8
264074,8
274582,8
115588,8
222440,8
156669,7
119821,8
216785,7
216971,7
158005,8
181136,8
192558,8
269842,7
214383,7
181998,8
114912,8
167234,8
107799,8
161967,8
159459,2
228412,8
125998,8
254424,8
246090,8
247735,7
198732,8
135153,8
176280,8
230081,8
111964,8
260044,7
187092,8
195816,8
204095,8
148856,7
257333,8
159370,7
149130,7
138103,8
218341,8
158065,7
205385,8
258131,8
272059,8
199578,8
115115,8
175475,7
236739,8
250339,8
102299,8
253282,7
270375,8
245033,7
186419,7
207320,7
257925,7
199828,7
113569,7
228327,8
252828,8
236805,8
180003,8
244033,8
148526,8
163746,7
207131,7
170098,8
223106,8
256244,8
200962,8
217948,7
132555,8
205750,7
101721,8
199222,8
189593,8
171969,7
221290,7
112910,8
153245,8
235124,8
146205,8
272671,8
218401,8
127145,8
191237,8
245008,8
263061,8
107215,7
141613,7
148695,8
217225,8
138987,8
216856,8
118663,8
135218,8
125093,7
179350,8
258665,8
128289,8
237771,8
124430,8
245993,8
268400,8
217313,8
201191,8
231537,8
190545,7
117220,8
201475,8
137041,8
192391,8
142318,8
167478,8
178553,8
165369,8
164941,7
158495,7
182831,8
200266,7
124045,7
101190,8
246811,8
198895,8
201889,7
234300,8
239961,8
149850,8
249623,7
245823,8
111234,8
248491,8
100813,7
241864,7
170753,8
147781,8
245841,8
246778,8
183530,8
185341,7
170012,7
270628,7
150587,8
139459,8
172666,7
236264,8
167281,8
220627,8
180899,8
110301,8
185779,8
155906,7
250179,8
178943,8
134164,8
244031,7
106900,8
206464,7
207081,8
144479,8
110898,8
221444,8
229428,7
207282,7
120804,7
190591,8
171100,8
116156,8
245271,8
163842,8
202763,8
199032,8
251571,7
168815,7
183438,7
181167,8
215572,8
179741,8
117745,8
176651,8
206610,8
155520,7
181666,8
248645,8
216992,8
169374,8
254903,8
204685,8
267900,8
142417,8
214669,7
182468,8
132432,8
209304,7
205448,8
161192,8
225406,8
198684,7
243261,8
185619,8
205859,8
171527,8
146708,8
215260,8
114002,8
220597,8
207692,7
217544,7
189203,8
186237,8
270174,8
173867,8
221096,8
110265,7
240331,8
176898,7
171436,8
145995,8
234031,8
107497,7
267010,8
207678,8
212538,8
215078,8
191048,8
108842,8
159171,7
218471,8
125904,7
270315,8
187272,8
154151,8
187356,8
107775,8
120491,8
135045,8
161348,8
263649,7
176377,8
270389,8
172809,8
111863,7
263846,7
178922,8
119225,8
272067,8
110869,8
255219,8
268603,8
182798,8
175094,7
146673,8
261528,8
141765,7
102261,8
215571,8
255279,7
239262,7
233209,8
259114,8
268677,8
224520,8
160396,8
117395,8
209460,8
114785,8
172069,8
259130,7
206414,7
165980,7
116510,8
166279,7
227525,8
221483,7
207025,7
195651,7
207885,7
203498,8
190328,8
191610,7
210035,8
185201,7
139104,8
101670,8
116798,8
106134,8
183090,8
160209,8
156901,8
141424,8
221282,8
233450,7
269584,7
146855,8
162015,7
206292,7
219204,7
153574,8
248591,8
126178,7
228747,8
182902,8
113441,8
103574,7
106693,7
125634,8
191324,8
148161,8
171228,7
217784,8
203743,8
220961,8
146405,8
145520,8
189039,8
140851,8
177777,8
110229,8
164425,8
181722,8
240061,8
176714,8
199168,8
187621,8
205125,8
116806,8
108741,8
260300,8
126150,8
230084,7
112400,8
137464,8
158452,7
178533,7
244498,8
176777,7
134356,7
176570,8
240338,8
207379,8
232508,8
246156,8
190292,8
231246,7
101386,8
259668,8
271969,8
144278,7
239551,7
117192,8
133400,8
100761,8
219823,8
183092,8
203378,7
198696,7
109652,8
104977,8
144722,8
164663,8
168487,7
146407,7
108929,8
258682,8
158888,7
204607,7
116773,8
138704,7
248408,8
150588,7
107128,8
203928,7
143129,8
176602,8
104477,8
138694,8
122621,8
149375,8
154760,7
214883,7
146175,8
107683,8
148166,7
147125,8
136068,8
105196,8
182965,7
201862,8
178281,8
160677,8
157437,7
240327,8
195259,8
169430,7
181580,7
205742,8
214313,7
120434,8
102555,8
205458,8
172516,7
208556,7
221435,7
140300,8
163731,8
200424,8
127809,8
182496,8
181949,8
159479,7
110196,8
174128,8
111725,8
144629,7
256498,8
256181,8
180226,8
171678,7
140896,8
108225,7
227256,7
211888,8
160434,8
118180,8
116977,8
178882,8
185131,7
138414,8
143976,8
239934,7
98818,8
257165,8
222868,8
189488,8
172991,8
168972,8
195301,8
273322,8
158258,7
131206,7
113080,8
131260,8
160709,8
221457,7
247010,7
105301,8
264376,8
209927,8
167408,8
182481,8
123164,8
205581,7
105125,8
192721,8
143102,7
238873,7
144267,8
141828,7
190072,8
271500,8
246968,8
203134,8
149722,7
255025,8
238707,7
168379,8
256422,8
161865,8
242282,8
129092,8
250479,7
192033,8
145916,7
127528,8
157918,7
244488,8
217490,7
269344,7
260520,7
122377,8
112240,8
219351,8
230546,8
182150,8
131418,8
207156,7
234662,8
128376,8
132818,8
175524,7
219644,8
129542,8
203906,8
136105,8
110464,7
122618,8
198802,8
159751,7
270878,7
183078,8
98738,7
219981,7
168442,8
229769,8
264831,8
139688,8
270659,8
181909,8
166942,7
219037,8
108682,8
198826,8
102906,8
106973,7
129324,8
191387,8
176813,8
227839,7
175003,8
222586,7
172667,7
127837,8
206777,7
138177,8
178692,8
227733,8
247263,8
111765,8
247989,8
134708,8
113237,8
264665,7
109834,7
239093,8
177190,7
175107,8
206072,8
205036,8
119224,8
207452,7
249251,8
274152,7
207844,8
238699,7
189029,8
239514,8
125809,7
271819,8
198429,8
270943,8
188635,8
118465,8
129500,7
128828,8
253779,7
219229,7
127135,8
166826,7
162223,7
226551,8
155311,7
182832,8
133540,8
255545,8
269689,7
207499,7
242187,8
213287,8
98553,8
154085,8
163422,7
181374,7
202629,7
113147,8
106336,8
189561,8
160184,8
208689,8
191275,8
148597,8
234283,7
234417,8
145358,8
167530,8
260104,7
189869,8
268442,8
242534,8
209576,8
226364,8
125811,8
253938,7
141548,8
186868,8
179895,8
198709,8
268428,8
258686,8
271943,8
246599,8
157474,7
200328,8
156074,7
197229,8
123038,8
242138,8
187644,8
147503,8
274117,7
167584,7
226460,8
248047,8
258727,8
274054,8
126766,8
234403,7
114652,8
102267,8
186438,8
203922,7
173409,7
122113,8
127877,7
186165,8
246440,8
189298,8
112795,7
181683,7
210749,8
211441,7
188200,7
244873,8
270324,7
239890,7
185321,7
195600,8
215765,8
248503,8
210795,8
194072,8
141398,8
209254,8
221001,8
188069,8
192427,8
230560,8
164420,8
212306,7
212411,7
150887,8
269151,7
180203,8
229405,8
173794,7
156117,8
233902,7
241669,8
149745,8
188185,8
188480,8
176466,8
173254,8
123923,7
118940,8
206277,8
153143,8
208661,8
162447,8
141291,8
210463,8
101579,8
185480,8
209899,7
101078,7
203629,8
111682,8
179737,8
267186,8
167111,7
137679,8
209869,7
217043,8
186534,8
225934,8
218191,8
230236,8
267628,8
174836,7
181583,7
199712,7
178772,8
190515,7
180422,7
182000,8
101324,7
187593,8
148870,8
154480,8
267455,8
161851,8
180209,8
200501,8
241730,8
218957,8
228365,8
104848,8
236713,8
115396,8
158532,6
154843,8
139661,8
173963,7
125775,8
210330,8
182800,7
175681,8
142289,8
168286,7
161129,7
208746,7
128128,8
156664,7
122244,8
139167,7
206586,8
137054,8
228054,8
169543,7
205849,7
175993,7
246929,8
141483,7
109450,8
228009,8
270917,8
235213,7
169218,7
230631,8
269021,8
184208,8
157006,7
212129,8
116518,8
141554,7
195660,8
174039,8
268746,8
103671,8
191101,8
171903,8
244804,7
265926,8
273085,7
211499,7
162319,8
98310,8
219306,7
184947,8
189010,7
221841,8
265806,7
175702,7
242399,7
219668,7
170925,8
190049,7
215378,7
206061,8
114012,8
248563,8
253519,8
243121,8
181416,8
243971,8
133284,8
166411,8
121085,8
231854,8
231003,8
191766,8
215446,8
239778,7
137358,8
125372,8
244303,8
200263,8
204893,8
158849,7
148343,8
244178,8
210088,7
245562,8
188662,8
208923,7
157539,8
127002,8
111548,8
231897,8
207791,7
174664,8
160360,7
166717,8
194660,8
235089,8
135916,8
207992,7
266319,8
144505,7
272639,7
233746,7
266858,8
268292,8
188355,8
253820,8
213213,7
156701,7
265895,8
100673,8
182860,7
120958,8
108414,8
181727,8
241520,8
152209,8
106379,8
232002,8
123036,8
240900,8
195763,7
230692,8
201106,8
259770,7
255425,7
178188,8
258789,8
226362,8
165742,8
193524,7
116621,8
237062,8
160132,7
231785,7
116721,8
212962,8
244416,8
171986,8
128059,8
155112,8
183801,8
105967,8
247301,8
121495,8
126774,8
181079,8
236630,7
167738,8
259183,8
180460,8
210350,8
247962,8
140923,7
120383,8
176992,8
167012,7
143057,8
102763,7
217209,8
180925,8
263716,8
242485,7
190717,7
134049,8
267444,8
242599,8
197467,8
176691,8
170046,7
101937,7
203745,7
113042,7
202233,7
220798,8
205469,8
220806,7
160070,8
248040,8
240619,8
144600,8
170871,8
181853,8
106790,8
270567,8
161370,7
135834,8
104758,8
181619,8
159303,7
115385,8
201956,8
250657,8
162211,8
214756,8
140148,8
268489,8
167540,7
98757,8
244060,8
227763,8
167617,8
120092,7
205520,7
255639,8
250159,8
220251,7
199144,7
117977,8
182103,8
192834,8
146280,8
260354,8
145908,8
207884,7
105926,8
139366,7
173664,8
202878,8
188272,8
114606,8
187326,8
237509,8
180224,8
247502,8
200655,8
216179,7
177965,8
199059,8
231175,7
272730,8
270384,8
266636,8
133247,8
199484,7
173708,8
120843,7
230127,8
120052,8
208079,8
266729,8
105662,8
179117,8
184757,8
