instance,cls_label,cls
http://www.wikidata.org/entity/Q2861748,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q58579,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q109516,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q28913562,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q158017,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q26740613,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3482247,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q295123,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q529803,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q983530,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q12331842,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q736403,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2221246,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q816448,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q446842,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q727740,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q351563,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5485801,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q47180,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q11638882,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1535860,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q233085,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q430600,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2093340,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q235639,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q450344,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3099893,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q27646802,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q711415,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q913284,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q299563,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2086433,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q573585,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q334252,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q185655,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q508428,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q1121589,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q15123111,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3039324,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2110953,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q86115315,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q982694,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1016492,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3367515,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q606125,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q540866,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q710862,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q73984973,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q711473,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q86495545,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q554048,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4647221,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q9048206,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q23752371,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q727752,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q7365843,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3591288,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q59525,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q23992030,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q384004,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q69108,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q314287,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3852232,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3751864,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1373294,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q28797461,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4567447,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2101495,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q4425862,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q241686,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q16888136,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5496711,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q15452155,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2452130,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q66026230,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q459007,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3764721,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2580846,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q11896382,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q702831,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q33262554,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q16536192,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q7608218,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q432316,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q96510,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5673275,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2728330,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q8346,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5927895,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q64667910,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1618369,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3100677,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q516645,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q70058237,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q866010,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3336552,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q510769,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q26759613,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4028,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q40640,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q78465860,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q6414743,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q608904,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q115756,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q22351143,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q73983957,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q469574,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q21693662,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q17386360,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q17511520,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2646925,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q313341,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q423298,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q981283,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q61270171,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q159694,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q89032,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q11727456,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q8203024,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q26705031,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q607678,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q649014,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q7356354,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q323647,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3159853,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4448372,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1756778,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q259877,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q6790337,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4229609,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3574091,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3026579,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q103578,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3159637,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2958859,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q47498336,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2689275,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q11714600,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q5467233,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q39972,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q6103913,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q70875,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q59258086,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q24703472,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q46018,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2978795,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q441266,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q313009,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q12443074,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1966970,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q21208476,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2430416,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q68687878,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q6071928,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1058562,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3707170,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q16028912,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4768523,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q42529942,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q151168,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3195898,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q6202728,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3426166,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1067550,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3155131,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3164973,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4897503,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q964006,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q18338605,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q7396645,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q611349,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2825194,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3265741,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3271925,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q1396779,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2959471,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4757720,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1993004,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q362133,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q562556,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5933059,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q11737088,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q542789,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q99254,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q361308,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q16302224,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q11158282,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q5728970,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q21418821,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1094826,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2010,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q452059,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q6373661,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q4281965,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q5792979,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5777403,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q97941095,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q7647833,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q67899,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q95888430,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q24718144,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q76742974,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q466325,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q52824451,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2745564,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q86084640,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2629012,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q30727948,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3568474,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1885160,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q291450,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3168178,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q13104377,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3442740,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1176253,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q455947,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q23038499,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q949387,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q436620,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q515837,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q6152148,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q778451,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q547406,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q462147,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q1700383,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q781151,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q448566,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q21527075,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q94297582,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q7520433,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q991864,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q182462,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3702279,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3181327,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q7507863,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q582996,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q90343,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q16151689,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1348620,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3568599,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q379895,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q963593,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q133622,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5262466,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q40011793,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q89130,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5478959,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q1145761,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q898204,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q28041968,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3531480,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q236181,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q551678,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5875603,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q538716,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q64538345,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5671301,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3525215,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q182229,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q365310,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q957639,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q18413752,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q20942026,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1177260,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q66755918,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q55340980,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q3474778,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2746772,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2311392,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q12431562,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q304588,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2849193,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3372693,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q96581188,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q80100630,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q83851,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q707494,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q3301138,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4568530,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q2301718,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q16525027,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1573173,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q222704,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q2448741,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q16028441,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q166389,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5107680,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q7228866,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q311962,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q1633529,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q6225876,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4690850,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q6795419,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q66091548,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q5833373,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q28937461,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q15448682,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q203215,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q4088515,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q6035035,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q14928140,http://www.wikidata.org/entity/Q6581072,7
http://www.wikidata.org/entity/Q6765619,http://www.wikidata.org/entity/Q6581097,8
http://www.wikidata.org/entity/Q466711,http://www.wikidata.org/entity/Q6581072,7
